NAME,Height,Easting,Northing
Battfjellet Formation,478.844,511979.257,8665643.424
Battfjellet Formation,487.138,511932.754,8665625.054
Battfjellet Formation,492.144,511886.251,8665606.683
Battfjellet Formation,493.005,511839.748,8665588.313
Battfjellet Formation,488.312,511793.246,8665569.942
Battfjellet Formation,461.271,511747.115,8665550.657
Battfjellet Formation,452.488,511701.023,8665531.280
Battfjellet Formation,458.773,511655.463,8665510.769
Battfjellet Formation,466.489,511611.139,8665487.631
Battfjellet Formation,458.369,511566.815,8665464.494
Battfjellet Formation,462.298,511522.490,8665441.356
Battfjellet Formation,466.486,511478.166,8665418.218
Battfjellet Formation,492.344,511484.425,8665369.134
Battfjellet Formation,509.685,511491.492,8665319.636
Battfjellet Formation,510.045,511498.559,8665270.138
Battfjellet Formation,504.754,511505.625,8665220.640
Battfjellet Formation,506.598,511512.692,8665171.142
Battfjellet Formation,488.536,511519.759,8665121.644
Battfjellet Formation,476.949,511526.826,8665072.146
Battfjellet Formation,477.285,511533.892,8665022.647
Battfjellet Formation,479.772,511540.959,8664973.149
Battfjellet Formation,478.966,511548.026,8664923.651
Battfjellet Formation,483.490,511555.092,8664874.153
Battfjellet Formation,473.971,511561.237,8664824.554
Battfjellet Formation,466.363,511565.044,8664774.699
Battfjellet Formation,459.063,511568.850,8664724.844
Battfjellet Formation,468.315,511572.657,8664674.989
Battfjellet Formation,461.882,511576.464,8664625.135
Battfjellet Formation,457.765,511580.271,8664575.280
Battfjellet Formation,454.739,511584.077,8664525.425
Battfjellet Formation,477.522,511587.884,8664475.570
Battfjellet Formation,479.926,511591.361,8664425.723
Battfjellet Formation,458.025,511584.808,8664376.154
Battfjellet Formation,441.776,511578.255,8664326.586
Battfjellet Formation,439.387,511571.702,8664277.017
Battfjellet Formation,456.089,511565.149,8664227.448
Battfjellet Formation,484.035,511558.596,8664177.879
Battfjellet Formation,497.727,511552.043,8664128.311
Battfjellet Formation,493.099,511545.490,8664078.742
Battfjellet Formation,497.879,511538.937,8664029.173
Battfjellet Formation,502.956,511532.384,8663979.604
Battfjellet Formation,495.263,511528.176,8663929.961
Battfjellet Formation,503.965,511531.544,8663880.074
Battfjellet Formation,505.987,511534.912,8663830.188
Battfjellet Formation,499.758,511538.280,8663780.301
Battfjellet Formation,491.803,511541.648,8663730.415
Battfjellet Formation,483.349,511545.017,8663680.528
Battfjellet Formation,480.489,511548.385,8663630.642
Battfjellet Formation,483.566,511551.753,8663580.756
Battfjellet Formation,474.185,511555.121,8663530.869
Battfjellet Formation,451.385,511558.489,8663480.983
Battfjellet Formation,445.216,511583.120,8663443.665
Battfjellet Formation,453.866,511625.200,8663416.660
Battfjellet Formation,463.816,511667.281,8663389.655
Battfjellet Formation,469.777,511709.361,8663362.650
Battfjellet Formation,478.566,511751.441,8663335.646
Battfjellet Formation,470.562,511793.521,8663308.641
Battfjellet Formation,465.340,511835.601,8663281.636
Battfjellet Formation,469.246,511881.486,8663277.173
Battfjellet Formation,468.412,511930.099,8663288.869
Battfjellet Formation,468.036,511978.712,8663300.566
Battfjellet Formation,465.231,512027.324,8663312.263
Battfjellet Formation,453.252,512074.560,8663318.576
Battfjellet Formation,461.437,512110.527,8663283.843
Battfjellet Formation,464.568,512146.494,8663249.110
Battfjellet Formation,488.101,512182.461,8663214.377
Battfjellet Formation,502.910,512218.428,8663179.644
Battfjellet Formation,482.784,512255.815,8663146.607
Battfjellet Formation,479.529,512296.333,8663117.310
Battfjellet Formation,479.037,512336.850,8663088.013
Battfjellet Formation,506.251,512377.367,8663058.715
Battfjellet Formation,512.776,512417.885,8663029.418
Battfjellet Formation,524.466,512458.402,8663000.121
Battfjellet Formation,532.086,512498.920,8662970.823
Battfjellet Formation,529.408,512539.437,8662941.526
Battfjellet Formation,530.892,512579.955,8662912.229
Battfjellet Formation,521.169,512620.472,8662882.931
Battfjellet Formation,516.308,512660.990,8662853.634
Battfjellet Formation,505.826,512701.507,8662824.337
Battfjellet Formation,505.123,512742.025,8662795.039
Battfjellet Formation,495.952,512782.542,8662765.742
Battfjellet Formation,499.276,512823.060,8662736.445
Battfjellet Formation,481.222,512863.577,8662707.147
Battfjellet Formation,482.266,512904.095,8662677.850
Battfjellet Formation,490.460,512946.712,8662652.335
Battfjellet Formation,502.530,512993.006,8662633.445
Battfjellet Formation,505.382,513039.300,8662614.554
Battfjellet Formation,508.112,513085.594,8662595.663
Battfjellet Formation,516.909,513131.888,8662576.772
Battfjellet Formation,519.901,513178.182,8662557.881
Battfjellet Formation,525.403,513224.476,8662538.990
Battfjellet Formation,534.565,513270.770,8662520.099
Battfjellet Formation,538.446,513317.064,8662501.208
Battfjellet Formation,539.834,513363.358,8662482.317
Battfjellet Formation,538.916,513409.652,8662463.426
Battfjellet Formation,543.173,513455.946,8662444.536
Battfjellet Formation,540.124,513502.240,8662425.645
Battfjellet Formation,539.819,513548.534,8662406.754
Battfjellet Formation,546.642,513594.828,8662387.863
Battfjellet Formation,547.515,513641.122,8662368.972
Battfjellet Formation,553.153,513687.416,8662350.081
Battfjellet Formation,556.096,513733.710,8662331.190
Battfjellet Formation,555.584,513780.004,8662312.299
Battfjellet Formation,555.392,513826.298,8662293.408
Battfjellet Formation,555.869,513872.592,8662274.517
Battfjellet Formation,555.912,513918.886,8662255.627
Battfjellet Formation,555.299,513965.180,8662236.736
Battfjellet Formation,557.360,514011.474,8662217.845
Battfjellet Formation,555.919,514057.768,8662198.954
Battfjellet Formation,552.896,514104.062,8662180.063
Battfjellet Formation,546.773,514150.356,8662161.172
Battfjellet Formation,535.118,514196.650,8662142.281
Battfjellet Formation,526.391,514242.944,8662123.390
Battfjellet Formation,522.091,514289.238,8662104.499
Battfjellet Formation,520.441,514338.131,8662109.023
Battfjellet Formation,524.479,514387.441,8662117.302
Battfjellet Formation,516.830,514436.750,8662125.581
Battfjellet Formation,521.658,514486.060,8662133.860
Battfjellet Formation,515.910,514535.370,8662142.139
Battfjellet Formation,525.174,514584.680,8662150.417
Battfjellet Formation,534.454,514633.990,8662158.696
Battfjellet Formation,539.987,514683.300,8662166.975
Battfjellet Formation,559.688,514732.610,8662175.254
Battfjellet Formation,574.461,514781.702,8662181.647
Battfjellet Formation,576.743,514827.459,8662161.489
Battfjellet Formation,588.943,514873.216,8662141.332
Battfjellet Formation,597.169,514918.972,8662121.175
Battfjellet Formation,601.092,514964.729,8662101.017
Battfjellet Formation,609.070,515010.486,8662080.860
Battfjellet Formation,609.588,515056.242,8662060.702
Battfjellet Formation,611.316,515101.999,8662040.545
Battfjellet Formation,610.513,515147.756,8662020.387
Battfjellet Formation,606.160,515193.513,8662000.230
Battfjellet Formation,615.055,515239.269,8661980.073
Battfjellet Formation,614.422,515285.026,8661959.915
Battfjellet Formation,602.599,515330.783,8661939.758
Battfjellet Formation,613.747,515376.540,8661919.600
Battfjellet Formation,614.646,515422.830,8661901.005
Battfjellet Formation,613.236,515471.359,8661888.967
Battfjellet Formation,613.440,515519.888,8661876.929
Battfjellet Formation,588.889,515568.417,8661864.891
Battfjellet Formation,598.780,515616.947,8661852.853
Battfjellet Formation,590.580,515665.476,8661840.815
Battfjellet Formation,573.266,515714.005,8661828.777
Battfjellet Formation,551.982,515762.534,8661816.739
Battfjellet Formation,546.623,515811.641,8661807.546
Battfjellet Formation,559.945,515861.024,8661799.717
Battfjellet Formation,582.207,515910.407,8661791.889
Battfjellet Formation,587.246,515959.791,8661784.060
Battfjellet Formation,595.622,516009.174,8661776.231
Battfjellet Formation,597.111,516058.557,8661768.403
Battfjellet Formation,601.744,516107.941,8661760.574
Battfjellet Formation,603.312,516157.324,8661752.746
Battfjellet Formation,581.560,516206.901,8661747.677
Battfjellet Formation,581.329,516256.893,8661748.550
Battfjellet Formation,590.259,516306.885,8661749.422
Battfjellet Formation,599.526,516356.878,8661750.295
Battfjellet Formation,595.128,516406.870,8661751.168
Battfjellet Formation,593.940,516449.552,8661776.749
Battfjellet Formation,580.316,516491.971,8661803.218
Battfjellet Formation,579.146,516525.677,8661833.252
Battfjellet Formation,583.722,516513.980,8661881.865
Battfjellet Formation,587.690,516502.283,8661930.478
Battfjellet Formation,585.391,516490.586,8661979.090
Battfjellet Formation,587.102,516478.890,8662027.703
Battfjellet Formation,579.110,516449.822,8662066.381
Battfjellet Formation,592.476,516413.855,8662101.114
Battfjellet Formation,600.630,516377.888,8662135.847
Battfjellet Formation,596.776,516341.921,8662170.580
Battfjellet Formation,600.755,516297.406,8662186.702
Battfjellet Formation,565.512,516247.623,8662191.356
Battfjellet Formation,569.294,516197.840,8662196.009
Battfjellet Formation,583.151,516148.057,8662200.663
Battfjellet Formation,568.786,516098.274,8662205.316
Battfjellet Formation,573.344,516048.491,8662209.970
Battfjellet Formation,555.513,515998.708,8662214.623
Battfjellet Formation,541.387,515948.925,8662219.277
Battfjellet Formation,541.426,515899.142,8662223.930
Battfjellet Formation,551.070,515849.359,8662228.583
Battfjellet Formation,551.661,515799.576,8662233.237
Battfjellet Formation,549.868,515749.793,8662237.890
Battfjellet Formation,558.286,515700.010,8662242.544
Battfjellet Formation,552.671,515655.900,8662260.350
Battfjellet Formation,539.694,515618.458,8662293.488
Battfjellet Formation,542.024,515581.017,8662326.626
Battfjellet Formation,542.260,515543.575,8662359.764
Battfjellet Formation,542.345,515506.133,8662392.901
Battfjellet Formation,548.172,515468.691,8662426.039
Battfjellet Formation,550.338,515431.250,8662459.177
Battfjellet Formation,566.054,515393.808,8662492.315
Battfjellet Formation,576.208,515385.636,8662533.716
Battfjellet Formation,573.196,515400.617,8662581.419
Battfjellet Formation,569.118,515415.598,8662629.122
Battfjellet Formation,558.091,515430.579,8662676.824
Battfjellet Formation,555.576,515445.560,8662724.527
Battfjellet Formation,551.548,515460.541,8662772.230
Battfjellet Formation,535.257,515474.644,8662820.188
Battfjellet Formation,533.370,515487.539,8662868.497
Battfjellet Formation,540.428,515500.433,8662916.805
Battfjellet Formation,553.844,515513.328,8662965.114
Battfjellet Formation,590.483,515526.223,8663013.423
Battfjellet Formation,615.445,515539.118,8663061.731
Battfjellet Formation,628.350,515552.013,8663110.040
Battfjellet Formation,622.948,515541.359,8663145.397
Battfjellet Formation,602.466,515493.656,8663160.378
Battfjellet Formation,578.269,515445.954,8663175.359
Battfjellet Formation,569.694,515398.251,8663190.341
Battfjellet Formation,575.106,515350.548,8663205.322
Battfjellet Formation,584.379,515317.291,8663240.634
Battfjellet Formation,585.609,515287.524,8663280.807
Battfjellet Formation,580.875,515257.756,8663320.981
Battfjellet Formation,574.877,515227.989,8663361.154
Battfjellet Formation,564.357,515198.221,8663401.327
Battfjellet Formation,559.496,515168.453,8663441.500
Battfjellet Formation,557.782,515138.686,8663481.674
Battfjellet Formation,573.634,515108.918,8663521.847
Battfjellet Formation,578.173,515084.444,8663564.963
Battfjellet Formation,579.639,515066.073,8663611.465
Battfjellet Formation,575.873,515060.268,8663631.605
Battfjellet Formation,575.833,515078.638,8663585.102
Battfjellet Formation,569.136,515098.416,8663539.380
Battfjellet Formation,562.602,515128.183,8663499.207
Battfjellet Formation,554.840,515157.951,8663459.034
Battfjellet Formation,559.632,515187.719,8663418.860
Battfjellet Formation,568.409,515217.486,8663378.687
Battfjellet Formation,578.505,515247.254,8663338.514
Battfjellet Formation,582.302,515277.021,8663298.341
Battfjellet Formation,585.774,515306.789,8663258.167
Battfjellet Formation,581.156,515336.556,8663217.994
Battfjellet Formation,571.556,515380.662,8663197.961
Battfjellet Formation,577.705,515428.365,8663182.979
Battfjellet Formation,594.769,515476.068,8663167.998
Battfjellet Formation,610.349,515523.771,8663153.017
Battfjellet Formation,617.499,515559.748,8663131.263
Battfjellet Formation,627.374,515546.853,8663082.954
Battfjellet Formation,601.267,515533.958,8663034.646
Battfjellet Formation,564.574,515521.063,8662986.337
Battfjellet Formation,550.150,515508.168,8662938.028
Battfjellet Formation,528.257,515495.274,8662889.720
Battfjellet Formation,531.369,515482.379,8662841.411
Battfjellet Formation,549.350,515469.217,8662793.180
Battfjellet Formation,550.505,515454.236,8662745.477
Battfjellet Formation,559.180,515439.255,8662697.774
Battfjellet Formation,567.167,515424.274,8662650.071
Battfjellet Formation,574.977,515409.292,8662602.368
Battfjellet Formation,571.108,515394.311,8662554.666
Battfjellet Formation,571.784,515380.050,8662507.163
Battfjellet Formation,558.080,515417.491,8662474.025
Battfjellet Formation,545.603,515454.933,8662440.887
Battfjellet Formation,542.345,515492.375,8662407.749
Battfjellet Formation,542.226,515529.817,8662374.611
Battfjellet Formation,542.226,515567.258,8662341.473
Battfjellet Formation,544.700,515604.700,8662308.335
Battfjellet Formation,546.222,515642.142,8662275.198
Battfjellet Formation,561.392,515681.416,8662246.291
Battfjellet Formation,549.868,515731.199,8662241.637
Battfjellet Formation,552.808,515780.982,8662236.984
Battfjellet Formation,541.211,515830.765,8662232.330
Battfjellet Formation,549.372,515880.548,8662227.677
Battfjellet Formation,541.387,515930.331,8662223.023
Battfjellet Formation,549.932,515980.114,8662218.370
Battfjellet Formation,560.143,516029.897,8662213.716
Battfjellet Formation,562.091,516079.680,8662209.063
Battfjellet Formation,575.654,516129.463,8662204.409
Battfjellet Formation,573.681,516179.246,8662199.756
Battfjellet Formation,565.976,516229.029,8662195.103
Battfjellet Formation,580.878,516278.812,8662190.449
Battfjellet Formation,600.298,516328.595,8662185.796
Battfjellet Formation,599.793,516364.722,8662151.342
Battfjellet Formation,598.491,516400.689,8662116.609
Battfjellet Formation,577.630,516436.656,8662081.876
Battfjellet Formation,579.836,516472.623,8662047.143
Battfjellet Formation,592.369,516487.529,8662000.347
Battfjellet Formation,587.110,516499.226,8661951.734
Battfjellet Formation,582.353,516510.922,8661903.121
Battfjellet Formation,582.401,516522.619,8661854.509
Battfjellet Formation,576.312,516513.448,8661814.262
Battfjellet Formation,582.383,516471.029,8661787.793
Battfjellet Formation,591.863,516428.610,8661761.323
Battfjellet Formation,590.165,516382.069,8661748.734
Battfjellet Formation,590.648,516332.076,8661747.862
Battfjellet Formation,589.136,516282.084,8661746.989
Battfjellet Formation,572.586,516232.092,8661746.116
Battfjellet Formation,592.799,516182.206,8661746.776
Battfjellet Formation,603.674,516132.822,8661754.605
Battfjellet Formation,600.002,516083.439,8661762.433
Battfjellet Formation,603.197,516034.056,8661770.262
Battfjellet Formation,591.414,515984.673,8661778.091
Battfjellet Formation,582.138,515935.289,8661785.919
Battfjellet Formation,566.899,515885.906,8661793.748
Battfjellet Formation,552.872,515836.523,8661801.576
Battfjellet Formation,532.305,515787.139,8661809.405
Battfjellet Formation,562.740,515738.450,8661820.653
Battfjellet Formation,589.632,515689.920,8661832.691
Battfjellet Formation,590.521,515641.391,8661844.729
Battfjellet Formation,596.890,515592.862,8661856.767
